Region,Year,Population,Pop_Growth_Pct,City_Map
"Prince George (CA), British Columbia",2016,90623.0,1.3578051426590187,Prince George
"Prince George (CA), British Columbia",2017,91494.0,0.9611246593028255,Prince George
"Prince George (CA), British Columbia",2018,92729.0,1.3498152884342085,Prince George
"Prince George (CA), British Columbia",2019,93530.0,0.8638074388810368,Prince George
"Prince George (CA), British Columbia",2020,94041.0,0.5463487651021115,Prince George
"Prince George (CA), British Columbia",2021,93542.0,-0.5306196233557658,Prince George
"Prince George (CA), British Columbia",2022,94810.0,1.3555408265805813,Prince George
"Prince George (CA), British Columbia",2023,96859.0,2.161164434131413,Prince George
"Prince George (CA), British Columbia",2024,99007.0,2.217656593605133,Prince George
"Prince George (CA), British Columbia",2025,100127.0,1.1312331451311497,Prince George
"Prince Rupert (CA), British Columbia",2015,14014.0,,Prince Rupert
"Prince Rupert (CA), British Columbia",2016,13946.0,-0.4852290566576323,Prince Rupert
"Prince Rupert (CA), British Columbia",2017,13970.0,0.17209235623116825,Prince Rupert
"Prince Rupert (CA), British Columbia",2018,14002.0,0.22906227630636877,Prince Rupert
"Prince Rupert (CA), British Columbia",2019,14043.0,0.2928153120982824,Prince Rupert
"Prince Rupert (CA), British Columbia",2020,14039.0,-0.02848394217759287,Prince Rupert
"Prince Rupert (CA), British Columbia",2021,14181.0,1.0114680532801401,Prince Rupert
"Prince Rupert (CA), British Columbia",2022,14112.0,-0.4865665326845736,Prince Rupert
"Prince Rupert (CA), British Columbia",2023,14101.0,-0.07794784580499314,Prince Rupert
"Prince Rupert (CA), British Columbia",2024,14138.0,0.26239273810368946,Prince Rupert
"Prince Rupert (CA), British Columbia",2025,14052.0,-0.6082897156599265,Prince Rupert
"Quesnel (CA), British Columbia",2015,23867.0,,Quesnel
"Quesnel (CA), British Columbia",2016,23976.0,0.4566975321573796,Quesnel
"Quesnel (CA), British Columbia",2017,24034.0,0.24190857524191145,Quesnel
"Quesnel (CA), British Columbia",2018,24188.0,0.6407589248564438,Quesnel
"Quesnel (CA), British Columbia",2019,24210.0,0.09095419216140765,Quesnel
"Quesnel (CA), British Columbia",2020,24038.0,-0.7104502271788493,Quesnel
"Quesnel (CA), British Columbia",2021,24000.0,-0.15808303519427858,Quesnel
"Quesnel (CA), British Columbia",2022,23953.0,-0.19583333333332842,Quesnel
"Quesnel (CA), British Columbia",2023,24066.0,0.47175719116603343,Quesnel
"Quesnel (CA), British Columbia",2024,24170.0,0.43214493476273486,Quesnel
"Quesnel (CA), British Columbia",2025,24222.0,0.21514273893254998,Quesnel
"Québec (CMA), Quebec",2015,805395.0,,Québec
"Québec (CMA), Quebec",2016,811724.0,0.7858255886862953,Québec
"Québec (CMA), Quebec",2017,817163.0,0.6700553390068587,Québec
"Québec (CMA), Quebec",2018,824428.0,0.8890515111428243,Québec
"Québec (CMA), Quebec",2019,832966.0,1.0356271257162541,Québec
"Québec (CMA), Quebec",2020,840396.0,0.8919931905984058,Québec
"Québec (CMA), Quebec",2021,844774.0,0.5209448878861878,Québec
"Québec (CMA), Quebec",2022,857697.0,1.529758254870539,Québec
"Québec (CMA), Quebec",2023,875108.0,2.0299709571095725,Québec
"Québec (CMA), Quebec",2024,894691.0,2.2377809367529533,Québec
"Québec (CMA), Quebec",2025,903607.0,0.9965451759322397,Québec
"Red Deer (CMA), Alberta",2015,102898.0,,Red Deer
"Red Deer (CMA), Alberta",2016,103388.0,0.47619973177321917,Red Deer
"Red Deer (CMA), Alberta",2017,102941.0,-0.43235191705033316,Red Deer
"Red Deer (CMA), Alberta",2018,103732.0,0.7684013172593929,Red Deer
"Red Deer (CMA), Alberta",2019,104315.0,0.5620252188331509,Red Deer
"Red Deer (CMA), Alberta",2020,104477.0,0.155298854431285,Red Deer
"Red Deer (CMA), Alberta",2021,104429.0,-0.04594312623831254,Red Deer
"Red Deer (CMA), Alberta",2022,105653.0,1.1720882130442645,Red Deer
"Red Deer (CMA), Alberta",2023,108971.0,3.140469272050961,Red Deer
"Red Deer (CMA), Alberta",2024,112959.0,3.659689275128253,Red Deer
"Red Deer (CMA), Alberta",2025,115273.0,2.048530882886701,Red Deer
"Regina (CMA), Saskatchewan",2015,240167.0,,Regina
"Regina (CMA), Saskatchewan",2016,245295.0,2.13518093659828,Regina
"Regina (CMA), Saskatchewan",2017,249788.0,1.8316720683258847,Regina
"Regina (CMA), Saskatchewan",2018,253503.0,1.4872611974954708,Regina
"Regina (CMA), Saskatchewan",2019,256646.0,1.2398275365577582,Regina
"Regina (CMA), Saskatchewan",2020,257598.0,0.3709389587213563,Regina
"Regina (CMA), Saskatchewan",2021,257368.0,-0.08928640750316408,Regina
"Regina (CMA), Saskatchewan",2022,260689.0,1.2903702091946245,Regina
"Regina (CMA), Saskatchewan",2023,271896.0,4.2989922858271745,Regina
"Regina (CMA), Saskatchewan",2024,285039.0,4.833833524582931,Regina
"Regina (CMA), Saskatchewan",2025,291187.0,2.156897828016513,Regina
"Rimouski (CA), Quebec",2015,53459.0,,Rimouski
"Rimouski (CA), Quebec",2016,53661.0,0.3778596681569102,Rimouski
"Rimouski (CA), Quebec",2017,53654.0,-0.01304485566798741,Rimouski
"Rimouski (CA), Quebec",2018,53694.0,0.07455175755768373,Rimouski
"Rimouski (CA), Quebec",2019,53924.0,0.4283532610720009,Rimouski
"Rimouski (CA), Quebec",2020,54025.0,0.18730064535272817,Rimouski
"Rimouski (CA), Quebec",2021,54209.0,0.3405830633965712,Rimouski
"Rimouski (CA), Quebec",2022,54651.0,0.8153627626408921,Rimouski
"Rimouski (CA), Quebec",2023,55319.0,1.222301513238544,Rimouski
"Rimouski (CA), Quebec",2024,56542.0,2.2108136444982662,Rimouski
"Rimouski (CA), Quebec",2025,56959.0,0.7375048636411918,Rimouski
"Rivière-du-Loup (CA), Quebec",2015,28948.0,,Rivière-du-Loup
"Rivière-du-Loup (CA), Quebec",2016,28927.0,-0.07254387177006993,Rivière-du-Loup
"Rivière-du-Loup (CA), Quebec",2017,29207.0,0.9679538147751243,Rivière-du-Loup
"Rivière-du-Loup (CA), Quebec",2018,29490.0,0.9689458006642226,Rivière-du-Loup
"Rivière-du-Loup (CA), Quebec",2019,29740.0,0.8477449983045116,Rivière-du-Loup
"Rivière-du-Loup (CA), Quebec",2020,29941.0,0.67585743106926,Rivière-du-Loup
"Rivière-du-Loup (CA), Quebec",2021,30134.0,0.6446010487291653,Rivière-du-Loup
"Rivière-du-Loup (CA), Quebec",2022,30259.0,0.4148138315523964,Rivière-du-Loup
"Rivière-du-Loup (CA), Quebec",2023,30573.0,1.0377077894180298,Rivière-du-Loup
"Rivière-du-Loup (CA), Quebec",2024,30849.0,0.902757334903348,Rivière-du-Loup
"Rivière-du-Loup (CA), Quebec",2025,30925.0,0.24636130830821834,Rivière-du-Loup
"Rouyn-Noranda (CA), Quebec",2015,42199.0,,Rouyn-Noranda
"Rouyn-Noranda (CA), Quebec",2016,42496.0,0.7038081471124835,Rouyn-Noranda
"Rouyn-Noranda (CA), Quebec",2017,42702.0,0.4847515060240948,Rouyn-Noranda
"Rouyn-Noranda (CA), Quebec",2018,42710.0,0.018734485504201537,Rouyn-Noranda
"Rouyn-Noranda (CA), Quebec",2019,42738.0,0.065558417232503,Rouyn-Noranda
"Rouyn-Noranda (CA), Quebec",2020,42667.0,-0.16612850390752554,Rouyn-Noranda
"Rouyn-Noranda (CA), Quebec",2021,42565.0,-0.2390606323388056,Rouyn-Noranda
"Rouyn-Noranda (CA), Quebec",2022,42696.0,0.30776459532479983,Rouyn-Noranda
"Rouyn-Noranda (CA), Quebec",2023,42771.0,0.17566048341766116,Rouyn-Noranda
"Rouyn-Noranda (CA), Quebec",2024,43190.0,0.9796357344930007,Rouyn-Noranda
"Rouyn-Noranda (CA), Quebec",2025,43281.0,0.21069692058346412,Rouyn-Noranda
"Saguenay (CMA), Quebec",2015,162058.0,,Saguenay
"Saguenay (CMA), Quebec",2016,162048.0,-0.006170630268176325,Saguenay
"Saguenay (CMA), Quebec",2017,161824.0,-0.13823064770932536,Saguenay
"Saguenay (CMA), Quebec",2018,161787.0,-0.02286434645046853,Saguenay
"Saguenay (CMA), Quebec",2019,161894.0,0.0661363397553627,Saguenay
"Saguenay (CMA), Quebec",2020,162285.0,0.24151605371416363,Saguenay
"Saguenay (CMA), Quebec",2021,162376.0,0.05607419046738116,Saguenay
"Saguenay (CMA), Quebec",2022,164244.0,1.1504163176824234,Saguenay
"Saguenay (CMA), Quebec",2023,166557.0,1.4082706217578789,Saguenay
"Saguenay (CMA), Quebec",2024,169247.0,1.6150627112640148,Saguenay
"Saguenay (CMA), Quebec",2025,170192.0,0.5583555395368922,Saguenay
"Saint John (CMA), New Brunswick",2015,128417.0,,Saint John
"Saint John (CMA), New Brunswick",2016,129019.0,0.4687852854372787,Saint John
"Saint John (CMA), New Brunswick",2017,129658.0,0.4952758895976572,Saint John
"Saint John (CMA), New Brunswick",2018,130432.0,0.596955066405469,Saint John
"Saint John (CMA), New Brunswick",2019,131349.0,0.7030483316977421,Saint John
"Saint John (CMA), New Brunswick",2020,132226.0,0.6676868495382626,Saint John
"Saint John (CMA), New Brunswick",2021,133140.0,0.6912407544658494,Saint John
"Saint John (CMA), New Brunswick",2022,135443.0,1.729758149316507,Saint John
"Saint John (CMA), New Brunswick",2023,138854.0,2.5184025752530648,Saint John
"Saint John (CMA), New Brunswick",2024,142905.0,2.9174528641594755,Saint John
"Saint John (CMA), New Brunswick",2025,144543.0,1.146216017634094,Saint John
"Saint-Georges (CA), Quebec",2015,34061.0,,Saint-Georges
"Saint-Georges (CA), Quebec",2016,34199.0,0.40515545638706296,Saint-Georges
"Saint-Georges (CA), Quebec",2017,34265.0,0.19298809906722614,Saint-Georges
"Saint-Georges (CA), Quebec",2018,34591.0,0.9514081424193854,Saint-Georges
"Saint-Georges (CA), Quebec",2019,34772.0,0.5232574947240609,Saint-Georges
"Saint-Georges (CA), Quebec",2020,34866.0,0.27033245139767015,Saint-Georges
"Saint-Georges (CA), Quebec",2021,34970.0,0.298284862043241,Saint-Georges
"Saint-Georges (CA), Quebec",2022,35215.0,0.7006005147269123,Saint-Georges
"Saint-Georges (CA), Quebec",2023,35620.0,1.150078091722273,Saint-Georges
"Saint-Georges (CA), Quebec",2024,35973.0,0.9910162829870783,Saint-Georges
"Saint-Georges (CA), Quebec",2025,36067.0,0.26130709142968556,Saint-Georges
"Saint-Hyacinthe (CA), Quebec",2015,57935.0,,Saint-Hyacinthe
"Saint-Hyacinthe (CA), Quebec",2016,58360.0,0.7335807370328906,Saint-Hyacinthe
"Saint-Hyacinthe (CA), Quebec",2017,58629.0,0.46093214530500415,Saint-Hyacinthe
"Saint-Hyacinthe (CA), Quebec",2018,58824.0,0.3325999078954034,Saint-Hyacinthe
"Saint-Hyacinthe (CA), Quebec",2019,59273.0,0.763293893648842,Saint-Hyacinthe
"Saint-Hyacinthe (CA), Quebec",2020,59927.0,1.10336915627689,Saint-Hyacinthe
"Saint-Hyacinthe (CA), Quebec",2021,60306.0,0.6324361306256021,Saint-Hyacinthe
"Saint-Hyacinthe (CA), Quebec",2022,61224.0,1.5222365933738047,Saint-Hyacinthe
"Saint-Hyacinthe (CA), Quebec",2023,62124.0,1.4700117600940699,Saint-Hyacinthe
"Saint-Hyacinthe (CA), Quebec",2024,63137.0,1.6306097482454485,Saint-Hyacinthe
"Saint-Hyacinthe (CA), Quebec",2025,63565.0,0.6778909355845242,Saint-Hyacinthe
"Sainte-Agathe-des-Monts (CA), Quebec",2015,17819.0,,Sainte-Agathe-des-Monts
"Sainte-Agathe-des-Monts (CA), Quebec",2016,17975.0,0.8754700039283803,Sainte-Agathe-des-Monts
"Sainte-Agathe-des-Monts (CA), Quebec",2017,18333.0,1.9916550764951246,Sainte-Agathe-des-Monts
"Sainte-Agathe-des-Monts (CA), Quebec",2018,18678.0,1.8818523973163082,Sainte-Agathe-des-Monts
"Sainte-Agathe-des-Monts (CA), Quebec",2019,18994.0,1.691829960381197,Sainte-Agathe-des-Monts
"Sainte-Agathe-des-Monts (CA), Quebec",2020,19454.0,2.4218174160261174,Sainte-Agathe-des-Monts
"Sainte-Agathe-des-Monts (CA), Quebec",2021,20013.0,2.8734450498612008,Sainte-Agathe-des-Monts
"Sainte-Agathe-des-Monts (CA), Quebec",2022,20241.0,1.1392594813371293,Sainte-Agathe-des-Monts
"Sainte-Agathe-des-Monts (CA), Quebec",2023,20658.0,2.0601748925448415,Sainte-Agathe-des-Monts
"Sainte-Agathe-des-Monts (CA), Quebec",2024,20862.0,0.987510891664245,Sainte-Agathe-des-Monts
"Sainte-Agathe-des-Monts (CA), Quebec",2025,21208.0,1.6585178793979471,Sainte-Agathe-des-Monts
"Sainte-Marie (CA), Quebec",2015,13525.0,,Sainte-Marie
"Sainte-Marie (CA), Quebec",2016,13501.0,-0.17744916820702228,Sainte-Marie
"Sainte-Marie (CA), Quebec",2017,13582.0,0.599955558847487,Sainte-Marie
"Sainte-Marie (CA), Quebec",2018,13607.0,0.18406714769547694,Sainte-Marie
"Sainte-Marie (CA), Quebec",2019,13375.0,-1.705004776953034,Sainte-Marie
"Sainte-Marie (CA), Quebec",2020,12938.0,-3.267289719626165,Sainte-Marie
"Sainte-Marie (CA), Quebec",2021,13199.0,2.017313340547222,Sainte-Marie
"Sainte-Marie (CA), Quebec",2022,13343.0,1.0909917417986303,Sainte-Marie
"Sainte-Marie (CA), Quebec",2023,13468.0,0.9368208049164384,Sainte-Marie
"Sainte-Marie (CA), Quebec",2024,13706.0,1.7671517671517645,Sainte-Marie
"Sainte-Marie (CA), Quebec",2025,13933.0,1.6562089595797413,Sainte-Marie
"Salaberry-de-Valleyfield (CA), Quebec",2015,40729.0,,Salaberry-de-Valleyfield
"Salaberry-de-Valleyfield (CA), Quebec",2016,40816.0,0.21360701220261014,Salaberry-de-Valleyfield
"Salaberry-de-Valleyfield (CA), Quebec",2017,41088.0,0.6664053312426477,Salaberry-de-Valleyfield
"Salaberry-de-Valleyfield (CA), Quebec",2018,41303.0,0.5232671339563844,Salaberry-de-Valleyfield
"Salaberry-de-Valleyfield (CA), Quebec",2019,41799.0,1.2008812919158451,Salaberry-de-Valleyfield
"Salaberry-de-Valleyfield (CA), Quebec",2020,42308.0,1.2177324816383228,Salaberry-de-Valleyfield
"Salaberry-de-Valleyfield (CA), Quebec",2021,43177.0,2.053985061926822,Salaberry-de-Valleyfield
"Salaberry-de-Valleyfield (CA), Quebec",2022,43880.0,1.6281816707969465,Salaberry-de-Valleyfield
"Salaberry-de-Valleyfield (CA), Quebec",2023,44787.0,2.0670009115770327,Salaberry-de-Valleyfield
"Salaberry-de-Valleyfield (CA), Quebec",2024,45935.0,2.5632437984236534,Salaberry-de-Valleyfield
"Salaberry-de-Valleyfield (CA), Quebec",2025,46892.0,2.0833786872755056,Salaberry-de-Valleyfield
"Salmon Arm (CA), British Columbia",2015,18185.0,,Salmon Arm
"Salmon Arm (CA), British Columbia",2016,18461.0,1.517734396480619,Salmon Arm
"Salmon Arm (CA), British Columbia",2017,18930.0,2.540490764313952,Salmon Arm
"Salmon Arm (CA), British Columbia",2018,19251.0,1.6957210776545217,Salmon Arm
"Salmon Arm (CA), British Columbia",2019,19665.0,2.1505376344086002,Salmon Arm
"Salmon Arm (CA), British Columbia",2020,19923.0,1.3119755911517927,Salmon Arm
"Salmon Arm (CA), British Columbia",2021,20357.0,2.178386789138176,Salmon Arm
"Salmon Arm (CA), British Columbia",2022,20640.0,1.3901851942820675,Salmon Arm
"Salmon Arm (CA), British Columbia",2023,20892.0,1.2209302325581373,Salmon Arm
"Salmon Arm (CA), British Columbia",2024,21070.0,0.8520007658433748,Salmon Arm
"Salmon Arm (CA), British Columbia",2025,21216.0,0.6929283341243542,Salmon Arm
"Sarnia (CA), Ontario",2015,98663.0,,Sarnia
"Sarnia (CA), Ontario",2016,98572.0,-0.09223315731328174,Sarnia
"Sarnia (CA), Ontario",2017,99041.0,0.47579434322120306,Sarnia
"Sarnia (CA), Ontario",2018,100250.0,1.2207065760644564,Sarnia
"Sarnia (CA), Ontario",2019,100975.0,0.7231920199501252,Sarnia
"Sarnia (CA), Ontario",2020,101233.0,0.2555087893042929,Sarnia
"Sarnia (CA), Ontario",2021,101251.0,0.017780763189878535,Sarnia
"Sarnia (CA), Ontario",2022,104006.0,2.720960780634263,Sarnia
"Sarnia (CA), Ontario",2023,106249.0,2.156606349633683,Sarnia
"Sarnia (CA), Ontario",2024,108798.0,2.3990814031190855,Sarnia
"Sarnia (CA), Ontario",2025,108986.0,0.17279729406789457,Sarnia
"Saskatoon (CMA), Saskatchewan",2015,300089.0,,Saskatoon
"Saskatoon (CMA), Saskatchewan",2016,307308.0,2.4056196661657037,Saskatoon
"Saskatoon (CMA), Saskatchewan",2017,313434.0,1.993439806318098,Saskatoon
"Saskatoon (CMA), Saskatchewan",2018,318625.0,1.6561700389874812,Saskatoon
"Saskatoon (CMA), Saskatchewan",2019,323519.0,1.5359748921145444,Saskatoon
"Saskatoon (CMA), Saskatchewan",2020,327547.0,1.2450582500564078,Saskatoon
"Saskatoon (CMA), Saskatchewan",2021,328256.0,0.2164574854906398,Saskatoon
"Saskatoon (CMA), Saskatchewan",2022,336168.0,2.4103139013452957,Saskatoon
"Saskatoon (CMA), Saskatchewan",2023,352851.0,4.9626972228171695,Saskatoon
"Saskatoon (CMA), Saskatchewan",2024,369766.0,4.793808151316004,Saskatoon
"Saskatoon (CMA), Saskatchewan",2025,378475.0,2.3552733350280963,Saskatoon
"Sault Ste. Marie (CA), Ontario",2015,81059.0,,Sault Ste. Marie
"Sault Ste. Marie (CA), Ontario",2016,80662.0,-0.48976671313487596,Sault Ste. Marie
"Sault Ste. Marie (CA), Ontario",2017,80145.0,-0.6409461704396158,Sault Ste. Marie
"Sault Ste. Marie (CA), Ontario",2018,80001.0,-0.17967434025828455,Sault Ste. Marie
"Sault Ste. Marie (CA), Ontario",2019,80527.0,0.6574917813527259,Sault Ste. Marie
"Sault Ste. Marie (CA), Ontario",2020,80757.0,0.28561848820891633,Sault Ste. Marie
"Sault Ste. Marie (CA), Ontario",2021,80202.0,-0.6872469259630698,Sault Ste. Marie
"Sault Ste. Marie (CA), Ontario",2022,81955.0,2.185731029151383,Sault Ste. Marie
"Sault Ste. Marie (CA), Ontario",2023,84916.0,3.612958330791294,Sault Ste. Marie
"Sault Ste. Marie (CA), Ontario",2024,88334.0,4.025154270102216,Sault Ste. Marie
"Sault Ste. Marie (CA), Ontario",2025,88307.0,-0.03056580705050882,Sault Ste. Marie
"Sept-Îles (CA), Quebec",2015,28742.0,,Sept-Îles
"Sept-Îles (CA), Quebec",2016,28471.0,-0.9428710597731538,Sept-Îles
"Sept-Îles (CA), Quebec",2017,28174.0,-1.0431667310596748,Sept-Îles
"Sept-Îles (CA), Quebec",2018,28091.0,-0.2945978561794571,Sept-Îles
"Sept-Îles (CA), Quebec",2019,27904.0,-0.6656936385319168,Sept-Îles
"Sept-Îles (CA), Quebec",2020,27895.0,-0.03225344036696942,Sept-Îles
"Sept-Îles (CA), Quebec",2021,27892.0,-0.01075461552249024,Sept-Îles
"Sept-Îles (CA), Quebec",2022,27813.0,-0.2832353362971496,Sept-Îles
"Sept-Îles (CA), Quebec",2023,27791.0,-0.07909970157840007,Sept-Îles
"Sept-Îles (CA), Quebec",2024,27858.0,0.24108524342412174,Sept-Îles
"Sept-Îles (CA), Quebec",2025,27853.0,-0.01794816569746782,Sept-Îles
"Shawinigan (CA), Quebec",2015,49454.0,,Shawinigan
"Shawinigan (CA), Quebec",2016,49317.0,-0.2770251142475866,Shawinigan
"Shawinigan (CA), Quebec",2017,49081.0,-0.47853681286371685,Shawinigan
"Shawinigan (CA), Quebec",2018,48931.0,-0.3056172449624084,Shawinigan
"Shawinigan (CA), Quebec",2019,48876.0,-0.11240317998815197,Shawinigan
"Shawinigan (CA), Quebec",2020,49117.0,0.49308454046976813,Shawinigan
"Shawinigan (CA), Quebec",2021,49892.0,1.5778650976240316,Shawinigan
"Shawinigan (CA), Quebec",2022,50678.0,1.575402870199638,Shawinigan
"Shawinigan (CA), Quebec",2023,51113.0,0.8583606298591118,Shawinigan
"Shawinigan (CA), Quebec",2024,51604.0,0.9606166728620913,Shawinigan
"Shawinigan (CA), Quebec",2025,51734.0,0.2519184559336418,Shawinigan
"Sherbrooke (CMA), Quebec",2015,211010.0,,Sherbrooke
"Sherbrooke (CMA), Quebec",2016,213468.0,1.1648737026681122,Sherbrooke
"Sherbrooke (CMA), Quebec",2017,215730.0,1.0596435999775222,Sherbrooke
"Sherbrooke (CMA), Quebec",2018,218818.0,1.4314189032587077,Sherbrooke
"Sherbrooke (CMA), Quebec",2019,222318.0,1.5995027831348319,Sherbrooke
"Sherbrooke (CMA), Quebec",2020,225902.0,1.6121051826662791,Sherbrooke
"Sherbrooke (CMA), Quebec",2021,229294.0,1.501536064311071,Sherbrooke
"Sherbrooke (CMA), Quebec",2022,233354.0,1.7706525247062732,Sherbrooke
"Sherbrooke (CMA), Quebec",2023,237466.0,1.762129639946175,Sherbrooke
"Sherbrooke (CMA), Quebec",2024,242136.0,1.966597323406294,Sherbrooke
"Sherbrooke (CMA), Quebec",2025,243911.0,0.7330591072785442,Sherbrooke
"Sorel-Tracy (CA), Quebec",2015,41635.0,,Sorel-Tracy
"Sorel-Tracy (CA), Quebec",2016,41624.0,-0.026420079260236484,Sorel-Tracy
"Sorel-Tracy (CA), Quebec",2017,41475.0,-0.3579665577551405,Sorel-Tracy
"Sorel-Tracy (CA), Quebec",2018,41378.0,-0.23387582881253532,Sorel-Tracy
"Sorel-Tracy (CA), Quebec",2019,41418.0,0.09666972787472083,Sorel-Tracy
"Sorel-Tracy (CA), Quebec",2020,41703.0,0.6881066203100028,Sorel-Tracy
"Sorel-Tracy (CA), Quebec",2021,42124.0,1.0095196988226363,Sorel-Tracy
"Sorel-Tracy (CA), Quebec",2022,42525.0,0.9519513816351743,Sorel-Tracy
"Sorel-Tracy (CA), Quebec",2023,42629.0,0.2445620223398004,Sorel-Tracy
"Sorel-Tracy (CA), Quebec",2024,43112.0,1.1330315043749595,Sorel-Tracy
"Sorel-Tracy (CA), Quebec",2025,43478.0,0.8489515680089044,Sorel-Tracy
"Squamish (CA), British Columbia",2015,20104.0,,Squamish
"Squamish (CA), British Columbia",2016,20896.0,3.9395145244727425,Squamish
"Squamish (CA), British Columbia",2017,21715.0,3.919410413476254,Squamish
"Squamish (CA), British Columbia",2018,22559.0,3.8867142528206333,Squamish
"Squamish (CA), British Columbia",2019,23543.0,4.3618954740901605,Squamish
"Squamish (CA), British Columbia",2020,24535.0,4.213566665250812,Squamish
"Squamish (CA), British Columbia",2021,25538.0,4.088037497452612,Squamish
"Squamish (CA), British Columbia",2022,27661.0,8.313102044012854,Squamish
"Squamish (CA), British Columbia",2023,28564.0,3.2645240591446356,Squamish
"Squamish (CA), British Columbia",2024,29381.0,2.8602436633524686,Squamish
"Squamish (CA), British Columbia",2025,29752.0,1.2627208059630357,Squamish
"St. Catharines - Niagara (CMA), Ontario",2015,411954.0,,St. Catharines - Niagara
"St. Catharines - Niagara (CMA), Ontario",2016,417726.0,1.4011273103307742,St. Catharines - Niagara
"St. Catharines - Niagara (CMA), Ontario",2017,425266.0,1.8050109401856806,St. Catharines - Niagara
"St. Catharines - Niagara (CMA), Ontario",2018,432564.0,1.7161023923849994,St. Catharines - Niagara
"St. Catharines - Niagara (CMA), Ontario",2019,439996.0,1.7181272597812214,St. Catharines - Niagara
"St. Catharines - Niagara (CMA), Ontario",2020,445110.0,1.1622832934844896,St. Catharines - Niagara
"St. Catharines - Niagara (CMA), Ontario",2021,450926.0,1.3066433016557744,St. Catharines - Niagara
"St. Catharines - Niagara (CMA), Ontario",2022,462224.0,2.505510882051598,St. Catharines - Niagara
"St. Catharines - Niagara (CMA), Ontario",2023,477863.0,3.38342448682889,St. Catharines - Niagara
"St. Catharines - Niagara (CMA), Ontario",2024,493608.0,3.2948774021005933,St. Catharines - Niagara
"St. Catharines - Niagara (CMA), Ontario",2025,503670.0,2.0384596684008383,St. Catharines - Niagara
"St. John's (CMA), Newfoundland and Labrador",2015,211992.0,,St. John's
"St. John's (CMA), Newfoundland and Labrador",2016,213775.0,0.8410694743197888,St. John's
"St. John's (CMA), Newfoundland and Labrador",2017,215534.0,0.8228277394456862,St. John's
"St. John's (CMA), Newfoundland and Labrador",2018,216404.0,0.40364861228390225,St. John's
"St. John's (CMA), Newfoundland and Labrador",2019,217821.0,0.6547938115746499,St. John's
"St. John's (CMA), Newfoundland and Labrador",2020,219282.0,0.6707342267274541,St. John's
"St. John's (CMA), Newfoundland and Labrador",2021,220052.0,0.3511460128966304,St. John's
"St. John's (CMA), Newfoundland and Labrador",2022,224707.0,2.1154090851253304,St. John's
"St. John's (CMA), Newfoundland and Labrador",2023,232536.0,3.484092618387491,St. John's
"St. John's (CMA), Newfoundland and Labrador",2024,240428.0,3.3938830976709022,St. John's
"St. John's (CMA), Newfoundland and Labrador",2025,243478.0,1.2685710482972068,St. John's
"Steinbach (CA), Manitoba",2015,15638.0,,Steinbach
"Steinbach (CA), Manitoba",2016,16412.0,4.949482030950247,Steinbach
"Steinbach (CA), Manitoba",2017,16885.0,2.8820375335120607,Steinbach
"Steinbach (CA), Manitoba",2018,17225.0,2.013621557595502,Steinbach
"Steinbach (CA), Manitoba",2019,17414.0,1.097242380261254,Steinbach
"Steinbach (CA), Manitoba",2020,17852.0,2.5152176409785287,Steinbach
"Steinbach (CA), Manitoba",2021,18282.0,2.4086937037866907,Steinbach
"Steinbach (CA), Manitoba",2022,18570.0,1.5753199868723256,Steinbach
"Steinbach (CA), Manitoba",2023,19156.0,3.155627355950452,Steinbach
"Steinbach (CA), Manitoba",2024,19666.0,2.662351221549386,Steinbach
"Steinbach (CA), Manitoba",2025,20081.0,2.110241025119497,Steinbach
"Stratford (CA), Ontario",2015,32084.0,,Stratford
"Stratford (CA), Ontario",2016,32231.0,0.45817229771849544,Stratford
"Stratford (CA), Ontario",2017,32753.0,1.6195588098414593,Stratford
"Stratford (CA), Ontario",2018,33294.0,1.6517570909535095,Stratford
"Stratford (CA), Ontario",2019,33703.0,1.228449570493173,Stratford
"Stratford (CA), Ontario",2020,34028.0,0.9643058481440869,Stratford
"Stratford (CA), Ontario",2021,34522.0,1.4517456212530755,Stratford
"Stratford (CA), Ontario",2022,34835.0,0.9066682115752345,Stratford
"Stratford (CA), Ontario",2023,35171.0,0.9645471508540338,Stratford
"Stratford (CA), Ontario",2024,35505.0,0.94964601518297,Stratford
"Stratford (CA), Ontario",2025,35702.0,0.5548514293761464,Stratford
"Strathmore (CA), Alberta",2015,13878.0,,Strathmore
"Strathmore (CA), Alberta",2016,14024.0,1.0520247874333588,Strathmore
"Strathmore (CA), Alberta",2017,14097.0,0.5205362236166522,Strathmore
"Strathmore (CA), Alberta",2018,14269.0,1.2201177555508202,Strathmore
"Strathmore (CA), Alberta",2019,14505.0,1.6539351040717687,Strathmore
"Strathmore (CA), Alberta",2020,14618.0,0.779041709755246,Strathmore
"Strathmore (CA), Alberta",2021,14781.0,1.1150636201942898,Strathmore
"Strathmore (CA), Alberta",2022,14802.0,0.14207428455450533,Strathmore
"Strathmore (CA), Alberta",2023,15095.0,1.9794622348331403,Strathmore
"Strathmore (CA), Alberta",2024,15378.0,1.8747929778072159,Strathmore
"Strathmore (CA), Alberta",2025,15589.0,1.372089998699444,Strathmore
"Summerside (CA), Prince Edward Island",2015,17070.0,,Summerside
"Summerside (CA), Prince Edward Island",2016,17171.0,0.591681312243697,Summerside
"Summerside (CA), Prince Edward Island",2017,17350.0,1.0424553025449868,Summerside
"Summerside (CA), Prince Edward Island",2018,17795.0,2.5648414985590673,Summerside
