City,Turnover_Rate,Average rent ($),Year,Total_Units,Buy_Price,Intl_Students_Prov,Province,Region_Map,Interest_Rate,GDP_Growth_Pct,Unemployment_Rate,Pop_Growth_Pct
Nanaimo,,900.0,2016,,,,British Columbia,Vancouver Island and Coast,0.5,2.948916424539294,5.8999999999999995,2.260610935483265
Nanaimo,,981.0,2017,,,,British Columbia,Vancouver Island and Coast,0.698076923076923,3.6584350550099782,5.116666666666666,2.118260392372062
Nanaimo,,1085.0,2018,,,,British Columbia,Vancouver Island and Coast,1.4042145593869733,3.799127124209778,4.875,2.49348416046431
Nanaimo,,1166.0,2019,,,,British Columbia,Vancouver Island and Coast,1.75,2.8662038367102793,4.283333333333333,2.244942543802164
Nanaimo,,1263.0,2020,,,,British Columbia,Vancouver Island and Coast,0.5565134099616859,-3.116197981487734,8.75,1.326450377764865
Nanaimo,,1351.0,2021,,,,British Columbia,Vancouver Island and Coast,0.25,7.796577806225269,6.0249999999999995,1.3976517426363966
Nanaimo,,1531.0,2022,,,,British Columbia,Vancouver Island and Coast,1.9296875,4.115101963453394,4.258333333333334,2.2718008867593342
Nanaimo,,1669.0,2023,,,,British Columbia,Vancouver Island and Coast,4.743243243243243,2.416865429669035,4.058333333333334,1.9268935450286409
Nanaimo,,1775.0,2024,,,,British Columbia,Vancouver Island and Coast,4.546934865900383,1.2010843499652868,4.325,2.37166135995468
Nanaimo,,1895.0,2025,,,,British Columbia,Vancouver Island and Coast,2.71011673151751,0.0,5.075,1.141988541138872
New Glasgow,,694.0,2015,,,,Unknown,New Glasgow,0.63,0.0,6.880045351473923,0.0
New Glasgow,,724.0,2016,,,,Unknown,New Glasgow,0.5,0.0,7.299149659863945,-0.656063618290259
New Glasgow,,733.0,2017,,,,Unknown,New Glasgow,0.698076923076923,0.0,6.635374149659864,-0.1343663340861667
New Glasgow,,763.0,2018,,,,Unknown,New Glasgow,1.4042145593869733,0.0,6.057142857142857,-0.1889385091033979
New Glasgow,,768.0,2019,,,,Unknown,New Glasgow,1.75,0.0,5.9324829931972785,0.1548786783686084
New Glasgow,,774.0,2020,,,,Unknown,New Glasgow,0.5565134099616859,0.0,9.181739267676768,0.4180985108820145
New Glasgow,,829.0,2021,,,,Unknown,New Glasgow,0.25,0.0,7.605385487528345,0.7956425027091818
New Glasgow,,843.0,2022,,,,Unknown,New Glasgow,1.9296875,0.0,5.346462585034014,1.1147262696279636
New Glasgow,,955.0,2023,,,,Unknown,New Glasgow,4.743243243243243,0.0,5.377638888888889,1.0352835837600385
New Glasgow,,972.0,2024,,,,Unknown,New Glasgow,4.546934865900383,0.0,6.021701388888889,1.0634467861198038
New Glasgow,,1070.0,2025,,,,Unknown,New Glasgow,2.71011673151751,0.0,6.689583333333334,0.5042062861370766
Norfolk,,668.0,2015,,,,Unknown,Norfolk,0.63,0.0,6.880045351473923,0.0
Norfolk,,683.0,2016,,,,Unknown,Norfolk,0.5,0.0,7.299149659863945,1.0432374211417184
Norfolk,,748.0,2017,,,,Unknown,Norfolk,0.698076923076923,0.0,6.635374149659864,1.149722848267043
Norfolk,,732.0,2018,,,,Unknown,Norfolk,1.4042145593869733,0.0,6.057142857142857,2.422353702783675
Norfolk,,777.0,2019,,,,Unknown,Norfolk,1.75,0.0,5.9324829931972785,1.3405456255879633
Norfolk,,779.0,2020,,,,Unknown,Norfolk,0.5565134099616859,0.0,9.181739267676768,0.481550243676021
Norfolk,,867.0,2021,,,,Unknown,Norfolk,0.25,0.0,7.605385487528345,1.4781453894566754
Norfolk,,1040.0,2022,,,,Unknown,Norfolk,1.9296875,0.0,5.346462585034014,2.7496443812233373
Norfolk,,1032.0,2023,,,,Unknown,Norfolk,4.743243243243243,0.0,5.377638888888889,1.5782260185787766
Norfolk,,962.0,2024,,,,Unknown,Norfolk,4.546934865900383,0.0,6.021701388888889,1.377891049841229
Norfolk,,988.0,2025,,,,Unknown,Norfolk,2.71011673151751,0.0,6.689583333333334,1.8673370617336984
North Battleford,,861.0,2015,,,,Unknown,North Battleford,0.63,0.0,6.880045351473923,0.0
North Battleford,,872.0,2016,,,,Unknown,North Battleford,0.5,0.0,7.299149659863945,1.093003791049174
North Battleford,,881.0,2017,,,,Unknown,North Battleford,0.698076923076923,0.0,6.635374149659864,-0.2776019091219051
North Battleford,,897.0,2018,,,,Unknown,North Battleford,1.4042145593869733,0.0,6.057142857142857,-0.8302402813049392
North Battleford,,914.0,2019,,,,Unknown,North Battleford,1.75,0.0,5.9324829931972785,-1.0637250073869842
North Battleford,,901.0,2020,,,,Unknown,North Battleford,0.5565134099616859,0.0,9.181739267676768,-1.000497760079644
North Battleford,,916.0,2021,,,,Unknown,North Battleford,0.25,0.0,7.605385487528345,-0.0150837146161153
North Battleford,,918.0,2022,,,,Unknown,North Battleford,1.9296875,0.0,5.346462585034014,-0.251433169063664
North Battleford,,955.0,2023,,,,Unknown,North Battleford,4.743243243243243,0.0,5.377638888888889,0.0705787457148554
North Battleford,,1065.0,2024,,,,Unknown,North Battleford,4.546934865900383,0.0,6.021701388888889,2.468513853904275
North Battleford,,1159.0,2025,,,,Unknown,North Battleford,2.71011673151751,0.0,6.689583333333334,2.123893805309729
North Bay,,905.0,2015,,,,Unknown,North Bay,0.63,0.0,6.880045351473923,0.0
North Bay,,914.0,2016,,,,Unknown,North Bay,0.5,0.0,7.299149659863945,-0.5638451488688689
North Bay,,921.0,2017,,,,Unknown,North Bay,0.698076923076923,0.0,6.635374149659864,1.1244035682179687
North Bay,,963.0,2018,,,,Unknown,North Bay,1.4042145593869733,0.0,6.057142857142857,0.5169725648950907
North Bay,,993.0,2019,,,,Unknown,North Bay,1.75,0.0,5.9324829931972785,0.2027321214759903
North Bay,,1030.0,2020,,,,Unknown,North Bay,0.5565134099616859,0.0,9.181739267676768,0.4467377282911355
North Bay,,1059.0,2021,,,,Unknown,North Bay,0.25,0.0,7.605385487528345,0.7394489955930394
North Bay,,1143.0,2022,,,,Unknown,North Bay,1.9296875,0.0,5.346462585034014,3.2245944096295
North Bay,,1254.0,2023,,,,Unknown,North Bay,4.743243243243243,0.0,5.377638888888889,4.178149862201663
North Bay,,1325.0,2024,,,,Unknown,North Bay,4.546934865900383,0.0,6.021701388888889,5.411914447577937
North Bay,,1404.0,2025,,,,Unknown,North Bay,2.71011673151751,0.0,6.689583333333334,0.424977804084059
North Grenville,,842.0,2015,,,,Unknown,North Grenville,0.63,0.0,6.880045351473923,0.0
North Grenville,,0.0,2020,,,,Unknown,North Grenville,0.5565134099616859,0.0,9.181739267676768,0.0
North Grenville,,0.0,2021,,,,Unknown,North Grenville,0.25,0.0,7.605385487528345,0.0
North Grenville,,0.0,2022,,,,Unknown,North Grenville,1.9296875,0.0,5.346462585034014,0.0
North Grenville,,0.0,2023,,,,Unknown,North Grenville,4.743243243243243,0.0,5.377638888888889,0.0
North Grenville,,0.0,2024,,,,Unknown,North Grenville,4.546934865900383,0.0,6.021701388888889,0.0
North Grenville,,0.0,2025,,,,Unknown,North Grenville,2.71011673151751,0.0,6.689583333333334,0.0
North Perth,,739.0,2015,,,,Unknown,North Perth,0.63,0.0,6.880045351473923,0.0
North Perth,,756.0,2016,,,,Unknown,North Perth,0.5,0.0,7.299149659863945,0.0
North Perth,,746.0,2017,,,,Unknown,North Perth,0.698076923076923,0.0,6.635374149659864,0.0
North Perth,,819.0,2018,,,,Unknown,North Perth,1.4042145593869733,0.0,6.057142857142857,0.0
North Perth,,878.0,2019,,,,Unknown,North Perth,1.75,0.0,5.9324829931972785,0.0
North Perth,,916.0,2020,,,,Unknown,North Perth,0.5565134099616859,0.0,9.181739267676768,0.0
North Perth,,857.0,2021,,,,Unknown,North Perth,0.25,0.0,7.605385487528345,0.0
North Perth,,1010.0,2022,,,,Unknown,North Perth,1.9296875,0.0,5.346462585034014,0.0
North Perth,,1087.0,2023,,,,Unknown,North Perth,4.743243243243243,0.0,5.377638888888889,0.0
North Perth,,1228.0,2024,,,,Unknown,North Perth,4.546934865900383,0.0,6.021701388888889,0.0
North Perth,,1282.0,2025,,,,Unknown,North Perth,2.71011673151751,0.0,6.689583333333334,0.0
Okotoks,,964.0,2015,,,,Unknown,Okotoks,0.63,0.0,6.880045351473923,0.0
Okotoks,,983.0,2016,,,,Unknown,Okotoks,0.5,0.0,7.299149659863945,1.708553037047178
Okotoks,,1022.0,2017,,,,Unknown,Okotoks,0.698076923076923,0.0,6.635374149659864,0.8214105369466429
Okotoks,,1013.0,2019,,,,Unknown,Okotoks,1.75,0.0,5.9324829931972785,1.663567538849775
Okotoks,,1036.0,2020,,,,Unknown,Okotoks,0.5565134099616859,0.0,9.181739267676768,1.3881177123820088
Okotoks,,1032.0,2021,,,,Unknown,Okotoks,0.25,0.0,7.605385487528345,1.0308614135687175
Okotoks,,1083.0,2022,,,,Unknown,Okotoks,1.9296875,0.0,5.346462585034014,0.3348000765257319
Okotoks,,1221.0,2023,,,,Unknown,Okotoks,4.743243243243243,0.0,5.377638888888889,2.008453300282831
Okotoks,,1467.0,2024,,,,Unknown,Okotoks,4.546934865900383,0.0,6.021701388888889,1.7290258263497282
Okotoks,,1778.0,2025,,,,Unknown,Okotoks,2.71011673151751,0.0,6.689583333333334,1.0350952410118186
Orillia,,924.0,2015,,,,Unknown,Orillia,0.63,0.0,6.880045351473923,0.0
Orillia,,963.0,2016,,,,Unknown,Orillia,0.5,0.0,7.299149659863945,-0.5090091496736671
Orillia,,1009.0,2017,,,,Unknown,Orillia,0.698076923076923,0.0,6.635374149659864,2.0119271814187156
Orillia,,1053.0,2018,,,,Unknown,Orillia,1.4042145593869733,0.0,6.057142857142857,1.190732592843302
Orillia,,1109.0,2019,,,,Unknown,Orillia,1.75,0.0,5.9324829931972785,1.7483580637314589
Orillia,,1109.0,2020,,,,Unknown,Orillia,0.5565134099616859,0.0,9.181739267676768,1.6914203747422585
Orillia,,1177.0,2021,,,,Unknown,Orillia,0.25,0.0,7.605385487528345,2.065884980457855
Orillia,,1237.0,2022,,,,Unknown,Orillia,1.9296875,0.0,5.346462585034014,2.162271104456992
Orillia,,1368.0,2023,,,,Unknown,Orillia,4.743243243243243,0.0,5.377638888888889,1.9812304483837415
Orillia,,1372.0,2024,,,,Unknown,Orillia,4.546934865900383,0.0,6.021701388888889,2.0974962692754007
Orillia,,1553.0,2025,,,,Unknown,Orillia,2.71011673151751,0.0,6.689583333333334,1.4399783461902738
Oshawa,,1037.0,2015,,,,Ontario,Toronto,0.63,0.0,7.25,0.0
Oshawa,,1112.0,2016,,,,Ontario,Toronto,0.5,2.2493655938569113,6.958333333333333,1.7213342220539385
Oshawa,,1182.0,2017,,,,Ontario,Toronto,0.698076923076923,2.7539321822391827,6.575,1.6468218556385583
Oshawa,,1248.0,2018,,,,Ontario,Toronto,1.4042145593869733,3.278999896398105,6.091666666666666,1.6836021862748352
Oshawa,,1270.0,2019,,,,Ontario,Toronto,1.75,2.2472691403358613,5.891666666666667,2.144402426359404
Oshawa,,1354.0,2020,,,,Ontario,Toronto,0.5565134099616859,-4.624511241219686,10.525,2.454392210088052
Oshawa,,1428.0,2021,,,,Ontario,Toronto,0.25,6.1463720643892605,9.475,2.1902851472172413
Oshawa,,1463.0,2022,,,,Ontario,Toronto,1.9296875,4.06188686540665,6.408333333333334,3.3135038255802884
Oshawa,,1623.0,2023,,,,Ontario,Toronto,4.743243243243243,1.8105102650688876,6.091666666666666,3.660241039174439
Oshawa,,1690.0,2024,,,,Ontario,Toronto,4.546934865900383,1.2427072472257494,7.733333333333333,3.8312426769591346
Oshawa,,1762.0,2025,,,,Ontario,Toronto,2.71011673151751,0.0,8.741666666666667,2.357512093528813
Ottawa,,1174.0,2015,,265283.3333333333,9785.0,Ontario,Ottawa,0.63,0.0,6.741666666666667,0.0
Ottawa,,1201.0,2016,,260691.66666666663,11105.0,Ontario,Ottawa,0.5,2.2493655938569113,6.566666666666666,0.0
Ottawa,,1231.0,2017,,267516.6666666667,12990.0,Ontario,Ottawa,0.698076923076923,2.7539321822391827,5.916666666666667,0.0
Ottawa,,1297.0,2018,,282400.0,15020.0,Ontario,Ottawa,1.4042145593869733,3.278999896398105,4.708333333333333,0.0
Ottawa,20.3,1410.0,2019,63768.0,308058.3333333333,16015.0,Ontario,Ottawa,1.75,2.2472691403358613,4.883333333333334,0.0
Ottawa,17.9,1517.0,2020,66084.0,359225.0,14290.0,Ontario,Ottawa,0.5565134099616859,-4.624511241219686,7.199999999999999,0.0
Ottawa,17.9,1550.0,2021,66667.0,401600.0,15380.0,Ontario,Ottawa,0.25,6.1463720643892605,6.408333333333334,0.0
Ottawa,22.8,1625.0,2022,71062.0,432841.6666666667,17480.0,Ontario,Ottawa,1.9296875,4.06188686540665,4.408333333333333,0.0
Ottawa,16.7,1698.0,2023,72591.0,415391.6666666667,21270.0,Ontario,Ottawa,4.743243243243243,1.8105102650688876,4.3999999999999995,0.0
Ottawa,16.5,1880.0,2024,78463.0,410016.6666666667,20930.0,Ontario,Ottawa,4.546934865900383,1.2427072472257494,5.658333333333334,0.0
Ottawa,14.5,1926.0,2025,82160.0,402291.6666666667,,Ontario,Ottawa,2.71011673151751,0.0,6.191666666666666,0.0
Ottawa,,1044.0,2015,,,,Ontario,Ottawa,0.63,0.0,6.741666666666667,0.0
Ottawa,,1062.0,2016,,,,Ontario,Ottawa,0.5,2.2493655938569113,6.566666666666666,0.0
Ottawa,,1086.0,2017,,,,Ontario,Ottawa,0.698076923076923,2.7539321822391827,5.916666666666667,0.0
Ottawa,,1138.0,2018,,,,Ontario,Ottawa,1.4042145593869733,3.278999896398105,4.708333333333333,0.0
Ottawa,,1244.0,2019,,,,Ontario,Ottawa,1.75,2.2472691403358613,4.883333333333334,0.0
Ottawa,,1315.0,2020,,,,Ontario,Ottawa,0.5565134099616859,-4.624511241219686,7.199999999999999,0.0
Ottawa,,1379.0,2021,,,,Ontario,Ottawa,0.25,6.1463720643892605,6.408333333333334,0.0
Ottawa,,1499.0,2022,,,,Ontario,Ottawa,1.9296875,4.06188686540665,4.408333333333333,0.0
Ottawa,,1544.0,2023,,,,Ontario,Ottawa,4.743243243243243,1.8105102650688876,4.3999999999999995,0.0
Ottawa,,1684.0,2024,,,,Ontario,Ottawa,4.546934865900383,1.2427072472257494,5.658333333333334,0.0
Ottawa,,1757.0,2025,,,,Ontario,Ottawa,2.71011673151751,0.0,6.191666666666666,0.0
Owen Sound,,856.0,2015,,,,Unknown,Owen Sound,0.63,0.0,6.880045351473923,0.0
Owen Sound,,870.0,2016,,,,Unknown,Owen Sound,0.5,0.0,7.299149659863945,-0.0983767830791904
Owen Sound,,883.0,2017,,,,Unknown,Owen Sound,0.698076923076923,0.0,6.635374149659864,0.6739290989660196
Owen Sound,,926.0,2018,,,,Unknown,Owen Sound,1.4042145593869733,0.0,6.057142857142857,0.9689744765398078
Owen Sound,,949.0,2019,,,,Unknown,Owen Sound,1.75,0.0,5.9324829931972785,0.8537176071688135
Owen Sound,,1008.0,2020,,,,Unknown,Owen Sound,0.5565134099616859,0.0,9.181739267676768,0.8134718136519226
Owen Sound,,1015.0,2021,,,,Unknown,Owen Sound,0.25,0.0,7.605385487528345,0.8992109572725893
Owen Sound,,1078.0,2022,,,,Unknown,Owen Sound,1.9296875,0.0,5.346462585034014,1.4105704252368234
Owen Sound,,1152.0,2023,,,,Unknown,Owen Sound,4.743243243243243,0.0,5.377638888888889,1.1115961006838315
Owen Sound,,1214.0,2024,,,,Unknown,Owen Sound,4.546934865900383,0.0,6.021701388888889,1.2346389616369802
Owen Sound,,1361.0,2025,,,,Unknown,Owen Sound,2.71011673151751,0.0,6.689583333333334,1.0177393677507365
Parksville,,776.0,2015,,,,Unknown,Parksville,0.63,0.0,6.880045351473923,0.0
Parksville,,804.0,2016,,,,Unknown,Parksville,0.5,0.0,7.299149659863945,1.8419693578929144
Parksville,,816.0,2017,,,,Unknown,Parksville,0.698076923076923,0.0,6.635374149659864,2.951318458417851
Parksville,,942.0,2018,,,,Unknown,Parksville,1.4042145593869733,0.0,6.057142857142857,0.5319672938626674
Parksville,,959.0,2019,,,,Unknown,Parksville,1.75,0.0,5.9324829931972785,1.2052915237628523
Parksville,,1007.0,2020,,,,Unknown,Parksville,0.5565134099616859,0.0,9.181739267676768,0.8972372837593667
Parksville,,1254.0,2021,,,,Unknown,Parksville,0.25,0.0,7.605385487528345,1.6153796941974274
Parksville,,1393.0,2022,,,,Unknown,Parksville,1.9296875,0.0,5.346462585034014,1.0388138634431998
Parksville,,1495.0,2023,,,,Unknown,Parksville,4.743243243243243,0.0,5.377638888888889,0.5763778546281628
Parksville,,1544.0,2024,,,,Unknown,Parksville,4.546934865900383,0.0,6.021701388888889,0.5266092559321089
Parksville,,1563.0,2025,,,,Unknown,Parksville,2.71011673151751,0.0,6.689583333333334,0.2249476149389861
Pembroke,,807.0,2015,,,,Unknown,Pembroke,0.63,0.0,6.880045351473923,0.0
Pembroke,,812.0,2016,,,,Unknown,Pembroke,0.5,0.0,7.299149659863945,-0.7715405788639607
Pembroke,,812.0,2017,,,,Unknown,Pembroke,0.698076923076923,0.0,6.635374149659864,1.332324633295512
Pembroke,,846.0,2018,,,,Unknown,Pembroke,1.4042145593869733,0.0,6.057142857142857,0.431356283699702
Pembroke,,896.0,2019,,,,Unknown,Pembroke,1.75,0.0,5.9324829931972785,0.2973486412819026
Pembroke,,973.0,2020,,,,Unknown,Pembroke,0.5565134099616859,0.0,9.181739267676768,0.3747014741003029
Pembroke,,1049.0,2021,,,,Unknown,Pembroke,0.25,0.0,7.605385487528345,1.3291217130902089
Pembroke,,1102.0,2022,,,,Unknown,Pembroke,1.9296875,0.0,5.346462585034014,0.408890328326783
Pembroke,,1036.0,2023,,,,Unknown,Pembroke,4.743243243243243,0.0,5.377638888888889,0.1451495847109019
Pembroke,,1248.0,2024,,,,Unknown,Pembroke,4.546934865900383,0.0,6.021701388888889,-0.6482003381914847
Pembroke,,1200.0,2025,,,,Unknown,Pembroke,2.71011673151751,0.0,6.689583333333334,-0.8590995663978584
Penticton,,857.0,2015,,,,Unknown,Penticton,0.63,0.0,6.880045351473923,0.0
Penticton,,897.0,2016,,,,Unknown,Penticton,0.5,0.0,7.299149659863945,1.574092866968857
Penticton,,951.0,2017,,,,Unknown,Penticton,0.698076923076923,0.0,6.635374149659864,1.918252259052866
Penticton,,1057.0,2018,,,,Unknown,Penticton,1.4042145593869733,0.0,6.057142857142857,1.7950114366626746
Penticton,,1141.0,2019,,,,Unknown,Penticton,1.75,0.0,5.9324829931972785,1.7868989278606362
Penticton,,1188.0,2020,,,,Unknown,Penticton,0.5565134099616859,0.0,9.181739267676768,1.6504078714994597
Penticton,,1259.0,2021,,,,Unknown,Penticton,0.25,0.0,7.605385487528345,1.1892696849986617
Penticton,,1355.0,2022,,,,Unknown,Penticton,1.9296875,0.0,5.346462585034014,0.9892895102608046
Penticton,,1504.0,2023,,,,Unknown,Penticton,4.743243243243243,0.0,5.377638888888889,0.163941062176165
Penticton,,1476.0,2024,,,,Unknown,Penticton,4.546934865900383,0.0,6.021701388888889,0.4991008102810834
Penticton,,1511.0,2025,,,,Unknown,Penticton,2.71011673151751,0.0,6.689583333333334,0.14275373974586
Petawawa,,824.0,2015,,,,Unknown,Petawawa,0.63,0.0,6.880045351473923,0.0
Petawawa,,711.0,2016,,,,Unknown,Petawawa,0.5,0.0,7.299149659863945,0.8070933272706693
Petawawa,,777.0,2017,,,,Unknown,Petawawa,0.698076923076923,0.0,6.635374149659864,0.0338294993234011
Petawawa,,808.0,2018,,,,Unknown,Petawawa,1.4042145593869733,0.0,6.057142857142857,1.0878142261300905
Petawawa,,770.0,2019,,,,Unknown,Petawawa,1.75,0.0,5.9324829931972785,2.0797323668803935
Petawawa,,840.0,2020,,,,Unknown,Petawawa,0.5565134099616859,0.0,9.181739267676768,2.157526764256068
Petawawa,,846.0,2021,,,,Unknown,Petawawa,0.25,0.0,7.605385487528345,2.288402930011224
Petawawa,,1009.0,2022,,,,Unknown,Petawawa,1.9296875,0.0,5.346462585034014,0.9304270555642756
Petawawa,,1171.0,2023,,,,Unknown,Petawawa,4.743243243243243,0.0,5.377638888888889,1.8747734217204437
Petawawa,,1156.0,2024,,,,Unknown,Petawawa,4.546934865900383,0.0,6.021701388888889,3.02475725687561
Petawawa,,1225.0,2025,,,,Unknown,Petawawa,2.71011673151751,0.0,6.689583333333334,3.0790486529162164
Peterborough,,955.0,2015,,,,Ontario,Muskoka-Kawarthas,0.63,0.0,7.366666666666666,0.0
Peterborough,,978.0,2016,,,,Ontario,Muskoka-Kawarthas,0.5,2.2493655938569113,6.266666666666667,1.4185258996419314
Peterborough,,987.0,2017,,,,Ontario,Muskoka-Kawarthas,0.698076923076923,2.7539321822391827,5.875,1.9282844339358896
Peterborough,,1074.0,2018,,,,Ontario,Muskoka-Kawarthas,1.4042145593869733,3.278999896398105,6.358333333333333,2.432544689388183
Peterborough,,1103.0,2019,,,,Ontario,Muskoka-Kawarthas,1.75,2.2472691403358613,6.116666666666667,0.8346913325223637
Peterborough,,1183.0,2020,,,,Ontario,Muskoka-Kawarthas,0.5565134099616859,-4.624511241219686,9.233333333333333,0.663136011168608
Peterborough,,1305.0,2021,,,,Ontario,Muskoka-Kawarthas,0.25,6.1463720643892605,7.641666666666667,0.7454474191992189
Peterborough,,1336.0,2022,,,,Ontario,Muskoka-Kawarthas,1.9296875,4.06188686540665,4.158333333333333,2.5415042532975107
Peterborough,,1405.0,2023,,,,Ontario,Muskoka-Kawarthas,4.743243243243243,1.8105102650688876,3.966666666666667,3.4160720279005963
Peterborough,,1498.0,2024,,,,Ontario,Muskoka-Kawarthas,4.546934865900383,1.2427072472257494,3.7,4.861013122618885
Peterborough,,1513.0,2025,,,,Ontario,Muskoka-Kawarthas,2.71011673151751,0.0,6.858333333333333,0.8800376774540819
Port Alberni,,694.0,2015,,,,Unknown,Port Alberni,0.63,0.0,6.880045351473923,0.0
Port Alberni,,715.0,2016,,,,Unknown,Port Alberni,0.5,0.0,7.299149659863945,1.3954043094537738
Port Alberni,,733.0,2017,,,,Unknown,Port Alberni,0.698076923076923,0.0,6.635374149659864,0.6626151734953956
Port Alberni,,782.0,2018,,,,Unknown,Port Alberni,1.4042145593869733,0.0,6.057142857142857,0.9153228947573312
Port Alberni,,833.0,2019,,,,Unknown,Port Alberni,1.75,0.0,5.9324829931972785,1.0575475703423542
Port Alberni,,860.0,2020,,,,Unknown,Port Alberni,0.5565134099616859,0.0,9.181739267676768,0.8326013061910498
Port Alberni,,972.0,2021,,,,Unknown,Port Alberni,0.25,0.0,7.605385487528345,1.2310139767433004
Port Alberni,,1041.0,2022,,,,Unknown,Port Alberni,1.9296875,0.0,5.346462585034014,1.3544862680535896
Port Alberni,,1203.0,2023,,,,Unknown,Port Alberni,4.743243243243243,0.0,5.377638888888889,0.8121677495569912
Port Alberni,,1289.0,2024,,,,Unknown,Port Alberni,4.546934865900383,0.0,6.021701388888889,0.805624725355214
Port Alberni,,1279.0,2025,,,,Unknown,Port Alberni,2.71011673151751,0.0,6.689583333333334,0.5231037489102031
Port Hope,,1052.0,2015,,,,Unknown,Port Hope,0.63,0.0,6.880045351473923,0.0
Port Hope,,1099.0,2016,,,,Unknown,Port Hope,0.5,0.0,7.299149659863945,1.088306618560364
Port Hope,,1109.0,2017,,,,Unknown,Port Hope,0.698076923076923,0.0,6.635374149659864,1.94839389152186
Port Hope,,1271.0,2018,,,,Unknown,Port Hope,1.4042145593869733,0.0,6.057142857142857,1.0617539026629874
Port Hope,,1311.0,2019,,,,Unknown,Port Hope,1.75,0.0,5.9324829931972785,0.1703674257482079
Port Hope,,1326.0,2020,,,,Unknown,Port Hope,0.5565134099616859,0.0,9.181739267676768,0.1020466012812582
Port Hope,,1440.0,2021,,,,Unknown,Port Hope,0.25,0.0,7.605385487528345,1.4611768703630237
Port Hope,,1563.0,2022,,,,Unknown,Port Hope,1.9296875,0.0,5.346462585034014,2.3220764722299725
Port Hope,,1570.0,2023,,,,Unknown,Port Hope,4.743243243243243,0.0,5.377638888888889,0.8346516829414563
Port Hope,,1498.0,2024,,,,Unknown,Port Hope,4.546934865900383,0.0,6.021701388888889,0.7357714780350522
Port Hope,,1588.0,2025,,,,Unknown,Port Hope,2.71011673151751,0.0,6.689583333333334,-0.2953813104189073
Portage La Prairie,,752.0,2015,,,,Unknown,Portage La Prairie,0.63,0.0,6.880045351473923,0.0
Portage La Prairie,,777.0,2016,,,,Unknown,Portage La Prairie,0.5,0.0,7.299149659863945,0.0
Portage La Prairie,,795.0,2017,,,,Unknown,Portage La Prairie,0.698076923076923,0.0,6.635374149659864,0.0
Portage La Prairie,,842.0,2018,,,,Unknown,Portage La Prairie,1.4042145593869733,0.0,6.057142857142857,0.0
Portage La Prairie,,869.0,2019,,,,Unknown,Portage La Prairie,1.75,0.0,5.9324829931972785,0.0
Portage La Prairie,,1061.0,2020,,,,Unknown,Portage La Prairie,0.5565134099616859,0.0,9.181739267676768,0.0
Portage La Prairie,,1049.0,2021,,,,Unknown,Portage La Prairie,0.25,0.0,7.605385487528345,0.0
Portage La Prairie,,1119.0,2022,,,,Unknown,Portage La Prairie,1.9296875,0.0,5.346462585034014,0.0
Portage La Prairie,,1149.0,2023,,,,Unknown,Portage La Prairie,4.743243243243243,0.0,5.377638888888889,0.0
Portage La Prairie,,1261.0,2024,,,,Unknown,Portage La Prairie,4.546934865900383,0.0,6.021701388888889,0.0
Portage La Prairie,,1257.0,2025,,,,Unknown,Portage La Prairie,2.71011673151751,0.0,6.689583333333334,0.0
Powell River,,693.0,2015,,,,Unknown,Powell River,0.63,0.0,6.880045351473923,0.0
Powell River,,734.0,2016,,,,Unknown,Powell River,0.5,0.0,7.299149659863945,1.842585506563843
Powell River,,755.0,2017,,,,Unknown,Powell River,0.698076923076923,0.0,6.635374149659864,1.2601156069364183
Powell River,,833.0,2018,,,,Unknown,Powell River,1.4042145593869733,0.0,6.057142857142857,1.141682840506908
Powell River,,867.0,2019,,,,Unknown,Powell River,1.75,0.0,5.9324829931972785,0.8522406592166076
Powell River,,848.0,2020,,,,Unknown,Powell River,0.5565134099616859,0.0,9.181739267676768,1.3319156080362715
Powell River,,891.0,2021,,,,Unknown,Powell River,0.25,0.0,7.605385487528345,1.5132269288120614
Powell River,,926.0,2022,,,,Unknown,Powell River,1.9296875,0.0,5.346462585034014,1.4634677112235428
Powell River,,1040.0,2023,,,,Unknown,Powell River,4.743243243243243,0.0,5.377638888888889,0.9329758713136682
Powell River,,1103.0,2024,,,,Unknown,Powell River,4.546934865900383,0.0,6.021701388888889,0.3771780705482452
Powell River,,1182.0,2025,,,,Unknown,Powell River,2.71011673151751,0.0,6.689583333333334,0.3757607832759913
Prince Albert,,909.0,2015,,,,Unknown,Prince Albert,0.63,0.0,6.880045351473923,0.0
Prince Albert,,885.0,2016,,,,Unknown,Prince Albert,0.5,0.0,7.299149659863945,0.7803174322472239
Prince Albert,,904.0,2017,,,,Unknown,Prince Albert,0.698076923076923,0.0,6.635374149659864,1.408172665657692
Prince Albert,,905.0,2018,,,,Unknown,Prince Albert,1.4042145593869733,0.0,6.057142857142857,0.5191097268185008
Prince Albert,,904.0,2019,,,,Unknown,Prince Albert,1.75,0.0,5.9324829931972785,1.060831020162234
Prince Albert,,912.0,2020,,,,Unknown,Prince Albert,0.5565134099616859,0.0,9.181739267676768,0.1894987863560793
Prince Albert,,938.0,2021,,,,Unknown,Prince Albert,0.25,0.0,7.605385487528345,0.061630007438107
Prince Albert,,956.0,2022,,,,Unknown,Prince Albert,1.9296875,0.0,5.346462585034014,-0.318579559935439
Prince Albert,,1014.0,2023,,,,Unknown,Prince Albert,4.743243243243243,0.0,5.377638888888889,0.6285422082072722
